Unnamed: 0,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,MaritalStatus,NumberOfTrips,Passport,PitchSatisfactionScore,OwnCar,NumberOfChildrenVisiting,Designation,MonthlyIncome
813.0,39.0,0,1.0,8.0,2,1,2.0,3.0,4,3.0,1,1.0,0.0,3.0,1.0,0.0,0,27169.0
1933.0,26.0,1,1.0,30.0,1,1,3.0,5.0,0,3.0,2,2.0,1.0,3.0,0.0,1.0,1,17340.0
1346.0,45.0,1,1.0,31.0,2,0,3.0,4.0,1,3.0,1,1.0,0.0,4.0,0.0,0.0,2,20906.0
3344.0,37.0,0,1.0,10.0,1,1,3.0,4.0,0,4.0,0,3.0,0.0,3.0,1.0,2.0,1,22370.0
3879.0,45.0,1,1.0,7.0,3,1,3.0,4.0,0,3.0,2,8.0,1.0,4.0,0.0,2.0,1,21114.0
2056.0,24.0,0,1.0,15.0,2,1,2.0,4.0,0,4.0,1,2.0,0.0,5.0,0.0,1.0,1,17694.0
2654.0,33.0,1,3.0,11.0,3,1,3.0,6.0,3,3.0,0,3.0,0.0,2.0,1.0,2.0,3,29078.0
1339.0,22.0,1,1.0,13.0,2,1,3.0,3.0,0,4.0,2,2.0,1.0,3.0,1.0,0.0,1,17472.0
3572.0,37.0,0,1.0,13.0,2,1,4.0,2.0,1,5.0,1,5.0,1.0,4.0,1.0,2.0,2,24240.0
2102.0,42.0,0,1.0,8.0,3,1,2.0,3.0,0,3.0,2,6.0,1.0,1.0,1.0,1.0,1,17515.0
4618.0,36.0,1,3.0,10.0,2,1,4.0,4.0,3,3.0,1,8.0,0.0,5.0,0.0,3.0,3,26501.0
2973.0,39.0,1,1.0,7.0,2,0,3.0,3.0,1,3.0,3,2.0,0.0,2.0,1.0,2.0,2,26303.0
2968.0,35.0,1,1.0,16.0,3,0,3.0,5.0,3,4.0,3,3.0,0.0,2.0,1.0,2.0,3,27299.0
3911.0,28.0,1,1.0,11.0,2,1,3.0,2.0,1,4.0,1,3.0,1.0,4.0,1.0,1.0,2,24820.0
1954.0,31.0,1,3.0,12.0,3,1,3.0,1.0,1,3.0,1,5.0,0.0,5.0,1.0,1.0,2,20460.0
1419.0,42.0,1,1.0,24.0,2,1,2.0,3.0,1,5.0,1,7.0,1.0,1.0,0.0,0.0,2,20410.0
3571.0,24.0,1,1.0,17.0,1,1,3.0,2.0,0,3.0,1,4.0,0.0,1.0,1.0,1.0,1,20751.0
2208.0,39.0,1,1.0,6.0,2,0,3.0,4.0,4,3.0,1,2.0,0.0,3.0,1.0,0.0,0,27742.0
211.0,30.0,0,1.0,6.0,2,1,2.0,4.0,3,3.0,3,2.0,0.0,5.0,1.0,1.0,3,23474.0
4050.0,52.0,0,1.0,15.0,2,1,3.0,6.0,3,3.0,2,4.0,0.0,1.0,1.0,1.0,3,29328.0
551.0,39.0,1,2.0,9.0,2,0,2.0,2.0,1,4.0,0,1.0,0.0,2.0,1.0,0.0,2,21389.0
985.0,31.0,1,1.0,28.0,3,1,3.0,3.0,1,3.0,0,2.0,1.0,5.0,1.0,0.0,2,21179.0
4198.0,27.0,0,1.0,18.0,3,1,3.0,4.0,1,5.0,1,3.0,1.0,3.0,1.0,1.0,2,23419.0
3865.0,48.0,0,1.0,7.0,3,0,4.0,4.0,3,4.0,1,2.0,0.0,5.0,0.0,1.0,3,30635.0
3710.0,42.0,1,1.0,16.0,2,1,4.0,4.0,0,5.0,1,3.0,0.0,5.0,1.0,2.0,1,20967.0
3545.0,33.0,1,1.0,12.0,2,0,4.0,5.0,1,4.0,1,5.0,0.0,3.0,1.0,1.0,2,24556.0
3306.0,45.0,0,1.0,24.0,2,1,4.0,6.0,0,3.0,2,4.0,0.0,4.0,1.0,1.0,1,20968.0
1627.0,58.0,1,1.0,15.0,3,0,3.0,4.0,0,4.0,1,5.0,1.0,1.0,1.0,1.0,1,18346.0
289.0,28.0,1,1.0,14.0,2,0,3.0,3.0,0,3.0,2,2.0,0.0,4.0,0.0,1.0,1,18310.0
177.0,19.0,1,1.0,8.0,2,1,2.0,4.0,0,3.0,2,2.0,0.0,5.0,0.0,0.0,1,16102.0
2993.0,35.0,1,1.0,15.0,3,0,4.0,4.0,1,3.0,3,5.0,0.0,4.0,1.0,2.0,2,24820.0
2872.0,48.0,1,1.0,9.0,3,0,4.0,4.0,1,3.0,1,7.0,0.0,2.0,0.0,2.0,2,23748.0
4570.0,33.0,1,1.0,32.0,2,1,3.0,4.0,0,3.0,3,3.0,1.0,5.0,0.0,1.0,1,21473.0
2274.0,48.0,0,1.0,6.0,3,1,2.0,1.0,4,3.0,2,3.0,0.0,1.0,0.0,0.0,0,31885.0
368.0,40.0,1,3.0,28.0,3,1,3.0,4.0,1,3.0,0,3.0,1.0,3.0,1.0,1.0,2,21380.0
3999.0,57.0,1,1.0,14.0,2,1,3.0,6.0,3,3.0,3,6.0,0.0,1.0,0.0,1.0,3,25938.0
3235.0,36.0,1,3.0,11.0,1,1,3.0,4.0,3,5.0,3,2.0,1.0,4.0,1.0,2.0,3,28260.0
318.0,27.0,1,1.0,11.0,2,0,2.0,3.0,0,4.0,2,2.0,1.0,3.0,0.0,1.0,1,17478.0
1720.0,37.0,0,1.0,16.0,3,1,3.0,3.0,3,3.0,1,7.0,0.0,3.0,0.0,2.0,3,25048.0
1898.0,47.0,1,1.0,8.0,3,0,3.0,3.0,1,3.0,1,6.0,0.0,1.0,0.0,0.0,2,20070.0
632.0,42.0,0,1.0,8.0,3,1,2.0,3.0,0,3.0,2,6.0,1.0,2.0,0.0,1.0,1,17515.0
2568.0,32.0,1,3.0,13.0,2,1,4.0,6.0,1,3.0,0,6.0,1.0,3.0,1.0,2.0,2,24850.0
2731.0,39.0,1,1.0,30.0,2,1,3.0,4.0,1,3.0,1,2.0,0.0,3.0,0.0,1.0,2,24423.0
1019.0,36.0,1,3.0,22.0,3,0,3.0,4.0,1,5.0,0,5.0,0.0,5.0,1.0,0.0,2,20647.0
1597.0,19.0,1,3.0,28.0,3,1,2.0,3.0,0,3.0,2,2.0,1.0,1.0,1.0,0.0,1,16675.0
4704.0,34.0,1,1.0,12.0,2,1,3.0,5.0,3,3.0,1,6.0,0.0,3.0,1.0,2.0,3,25797.0
1037.0,45.0,1,1.0,35.0,1,1,2.0,3.0,3,3.0,0,5.0,1.0,5.0,1.0,0.0,3,24380.0
621.0,36.0,1,3.0,6.0,2,1,2.0,3.0,1,3.0,0,2.0,1.0,3.0,1.0,1.0,2,21201.0
4716.0,34.0,0,3.0,14.0,2,0,2.0,4.0,1,4.0,1,2.0,0.0,4.0,0.0,1.0,2,22980.0
3766.0,47.0,1,1.0,9.0,2,1,3.0,4.0,3,3.0,1,5.0,0.0,1.0,1.0,2.0,3,27256.0
4487.0,27.0,1,3.0,15.0,1,1,3.0,5.0,1,5.0,3,8.0,0.0,3.0,0.0,1.0,2,24004.0
156.0,51.0,1,1.0,13.0,3,1,2.0,4.0,1,3.0,0,3.0,0.0,3.0,1.0,1.0,2,21132.0
3082.0,26.0,1,3.0,11.0,3,1,3.0,5.0,1,5.0,0,3.0,0.0,3.0,1.0,2.0,2,22934.0
2571.0,20.0,1,3.0,29.0,3,1,3.0,4.0,0,3.0,2,3.0,1.0,2.0,0.0,2.0,1,20353.0
1560.0,40.0,0,1.0,6.0,2,1,3.0,4.0,4,4.0,1,2.0,0.0,1.0,1.0,1.0,0,28503.0
2652.0,41.0,0,1.0,16.0,2,1,4.0,5.0,1,3.0,0,2.0,0.0,5.0,1.0,1.0,2,23554.0
563.0,25.0,1,3.0,32.0,3,0,2.0,3.0,1,3.0,2,2.0,0.0,4.0,0.0,0.0,2,21180.0
3436.0,40.0,0,1.0,32.0,2,1,4.0,4.0,3,3.0,0,5.0,0.0,1.0,0.0,1.0,3,29598.0
4883.0,49.0,1,3.0,9.0,3,1,3.0,5.0,1,4.0,3,2.0,1.0,1.0,1.0,1.0,2,26576.0
794.0,34.0,0,1.0,9.0,2,1,2.0,3.0,1,3.0,3,1.0,0.0,2.0,1.0,0.0,2,22756.0
2640.0,36.0,0,1.0,9.0,3,0,3.0,4.0,1,4.0,3,7.0,0.0,2.0,1.0,1.0,2,23103.0
3170.0,32.0,0,1.0,7.0,2,0,4.0,4.0,1,5.0,0,3.0,0.0,5.0,1.0,3.0,2,22826.0
1731.0,38.0,0,3.0,8.0,2,1,2.0,4.0,1,3.0,1,4.0,0.0,5.0,1.0,1.0,2,20249.0
1308.0,38.0,1,3.0,8.0,3,0,3.0,5.0,1,3.0,1,3.0,1.0,3.0,0.0,0.0,2,20405.0
3533.0,38.0,1,1.0,20.0,3,1,3.0,4.0,1,3.0,1,3.0,0.0,1.0,0.0,1.0,2,22963.0
3631.0,39.0,0,1.0,7.0,2,1,3.0,4.0,1,3.0,1,2.0,0.0,5.0,1.0,1.0,2,23413.0
4134.0,37.0,1,1.0,12.0,2,1,4.0,4.0,1,4.0,3,2.0,0.0,1.0,1.0,2.0,2,24592.0
4603.0,21.0,1,1.0,11.0,1,1,3.0,4.0,0,5.0,3,3.0,0.0,3.0,1.0,1.0,1,21651.0
1652.0,41.0,1,3.0,26.0,3,0,3.0,3.0,0,4.0,2,2.0,1.0,4.0,0.0,1.0,1,18140.0
2199.0,35.0,1,1.0,31.0,3,0,2.0,3.0,3,3.0,1,2.0,1.0,3.0,0.0,1.0,3,25388.0
1517.0,37.0,1,1.0,25.0,2,1,3.0,3.0,0,4.0,1,5.0,0.0,4.0,0.0,1.0,1,18022.0
316.0,49.0,1,1.0,6.0,1,0,2.0,4.0,4,3.0,2,1.0,1.0,3.0,1.0,0.0,0,28964.0
2582.0,26.0,1,3.0,35.0,2,1,3.0,5.0,1,3.0,0,4.0,0.0,4.0,0.0,1.0,2,27317.0
3921.0,31.0,1,1.0,31.0,2,1,4.0,4.0,0,3.0,1,3.0,0.0,3.0,1.0,3.0,1,21371.0
390.0,43.0,1,1.0,18.0,2,1,2.0,4.0,4,4.0,1,2.0,0.0,3.0,0.0,1.0,0,29336.0
3066.0,33.0,1,3.0,20.0,2,1,4.0,4.0,1,3.0,1,4.0,0.0,2.0,0.0,1.0,2,23081.0
231.0,42.0,1,1.0,10.0,1,1,2.0,3.0,2,3.0,0,2.0,0.0,2.0,0.0,1.0,4,34232.0
86.0,23.0,1,3.0,8.0,1,1,3.0,3.0,0,5.0,1,4.0,0.0,3.0,1.0,1.0,1,17322.0
4227.0,34.0,0,1.0,12.0,2,0,4.0,4.0,3,4.0,1,8.0,0.0,3.0,1.0,2.0,3,30556.0
288.0,26.0,1,1.0,22.0,3,1,2.0,3.0,0,4.0,1,3.0,1.0,2.0,1.0,1.0,1,17373.0
2369.0,49.0,1,1.0,10.0,3,1,2.0,4.0,2,3.0,1,3.0,0.0,3.0,0.0,1.0,4,33711.0
4599.0,27.0,0,3.0,7.0,3,1,3.0,5.0,1,5.0,3,3.0,0.0,3.0,0.0,1.0,2,22972.0
4153.0,33.0,1,1.0,7.0,2,1,4.0,5.0,0,3.0,3,2.0,1.0,5.0,0.0,3.0,1,22408.0
3083.0,50.0,1,1.0,7.0,1,0,3.0,4.0,0,5.0,0,4.0,0.0,4.0,1.0,1.0,1,22258.0
4773.0,30.0,1,1.0,22.0,2,0,4.0,6.0,0,3.0,1,2.0,1.0,5.0,1.0,2.0,1,20846.0
3697.0,34.0,0,3.0,9.0,3,0,4.0,4.0,1,4.0,3,2.0,0.0,1.0,0.0,1.0,2,23825.0
453.0,26.0,0,2.0,23.0,2,0,2.0,3.0,0,3.0,1,1.0,1.0,5.0,0.0,1.0,1,17741.0
325.0,31.0,0,1.0,13.0,2,0,2.0,4.0,3,3.0,0,2.0,0.0,2.0,1.0,1.0,3,23943.0
4710.0,26.0,1,1.0,11.0,1,1,3.0,4.0,0,3.0,1,3.0,1.0,3.0,1.0,2.0,1,22369.0
2420.0,31.0,1,2.0,28.0,2,1,2.0,5.0,0,3.0,1,2.0,0.0,1.0,0.0,1.0,1,24852.0
3064.0,36.0,1,1.0,34.0,3,0,3.0,5.0,0,5.0,2,3.0,0.0,4.0,1.0,2.0,1,21237.0
1323.0,28.0,0,2.0,6.0,2,1,2.0,3.0,0,3.0,1,2.0,0.0,4.0,0.0,1.0,1,17706.0
270.0,55.0,1,1.0,6.0,3,1,2.0,3.0,2,5.0,2,1.0,1.0,2.0,1.0,0.0,4,34045.0
3954.0,36.0,1,1.0,11.0,2,1,4.0,4.0,0,3.0,1,3.0,0.0,4.0,1.0,2.0,1,20629.0
4235.0,32.0,1,3.0,14.0,3,1,4.0,4.0,1,3.0,1,6.0,0.0,1.0,0.0,1.0,2,26225.0
1730.0,32.0,0,1.0,13.0,2,1,3.0,1.0,0,4.0,1,2.0,0.0,1.0,0.0,1.0,1,17794.0
688.0,19.0,1,3.0,27.0,2,1,2.0,4.0,0,4.0,2,2.0,1.0,2.0,0.0,1.0,1,17121.0
4316.0,31.0,1,3.0,19.0,1,0,3.0,4.0,1,3.0,3,2.0,0.0,1.0,1.0,2.0,2,25255.0
106.0,50.0,0,1.0,6.0,2,0,3.0,3.0,2,4.0,0,4.0,1.0,2.0,0.0,2.0,4,33172.0
1357.0,42.0,1,1.0,12.0,3,1,2.0,3.0,3,5.0,1,1.0,0.0,3.0,1.0,0.0,3,28348.0
4075.0,28.0,0,1.0,16.0,3,1,3.0,4.0,0,4.0,1,8.0,0.0,3.0,1.0,2.0,1,20702.0
1337.0,28.0,1,3.0,9.0,3,0,3.0,3.0,0,4.0,1,2.0,0.0,1.0,1.0,0.0,1,17856.0
3222.0,47.0,1,1.0,15.0,2,0,4.0,5.0,1,5.0,1,2.0,1.0,2.0,1.0,3.0,2,23293.0
4777.0,34.0,1,2.0,9.0,2,1,4.0,4.0,0,3.0,1,3.0,0.0,1.0,1.0,3.0,1,22278.0
3916.0,38.0,1,1.0,9.0,2,1,4.0,5.0,0,3.0,2,8.0,1.0,3.0,0.0,3.0,1,20768.0
2794.0,43.0,1,2.0,9.0,1,1,3.0,4.0,0,3.0,1,2.0,1.0,4.0,1.0,1.0,1,21374.0
4326.0,47.0,1,1.0,25.0,3,0,3.0,4.0,1,3.0,1,4.0,0.0,5.0,1.0,2.0,2,23488.0
215.0,41.0,1,3.0,12.0,2,0,3.0,3.0,3,3.0,2,4.0,1.0,2.0,0.0,1.0,3,28591.0
2323.0,19.0,1,1.0,15.0,2,1,2.0,3.0,0,5.0,2,2.0,0.0,3.0,0.0,1.0,1,17552.0
3479.0,32.0,1,2.0,15.0,3,0,4.0,2.0,0,4.0,2,2.0,0.0,1.0,0.0,3.0,1,20787.0
4569.0,34.0,1,2.0,10.0,2,1,3.0,4.0,0,4.0,1,5.0,1.0,5.0,0.0,2.0,1,20955.0
1378.0,42.0,1,3.0,18.0,3,1,3.0,3.0,1,3.0,1,4.0,1.0,1.0,0.0,0.0,2,20087.0
2902.0,41.0,0,3.0,35.0,2,1,3.0,6.0,3,5.0,1,5.0,0.0,5.0,1.0,1.0,3,29610.0
4064.0,41.0,0,1.0,33.0,3,0,3.0,4.0,1,4.0,1,3.0,0.0,1.0,0.0,2.0,2,24283.0
2142.0,42.0,1,3.0,20.0,3,0,3.0,4.0,1,3.0,2,1.0,0.0,3.0,1.0,0.0,2,21244.0
2765.0,32.0,1,3.0,14.0,3,1,4.0,4.0,1,3.0,1,6.0,0.0,2.0,0.0,1.0,2,26225.0
1076.0,54.0,0,1.0,17.0,3,0,2.0,3.0,4,3.0,1,4.0,0.0,3.0,1.0,0.0,0,31032.0
2175.0,39.0,1,3.0,8.0,2,1,2.0,1.0,3,3.0,3,1.0,0.0,1.0,0.0,0.0,3,22880.0
3486.0,45.0,0,1.0,12.0,2,1,3.0,5.0,0,3.0,3,5.0,0.0,1.0,0.0,2.0,1,21840.0
1689.0,54.0,1,3.0,9.0,3,0,2.0,3.0,1,5.0,1,3.0,0.0,4.0,1.0,0.0,2,20940.0
3278.0,35.0,1,3.0,16.0,2,0,4.0,4.0,1,3.0,0,3.0,0.0,2.0,1.0,3.0,2,24392.0
3948.0,25.0,1,1.0,7.0,3,1,4.0,4.0,0,3.0,1,4.0,1.0,3.0,0.0,3.0,1,20971.0
753.0,39.0,0,1.0,28.0,3,0,2.0,3.0,3,5.0,3,2.0,1.0,5.0,1.0,0.0,3,25880.0
3072.0,38.0,1,3.0,23.0,3,1,4.0,5.0,1,3.0,1,6.0,0.0,5.0,1.0,3.0,2,25012.0
3375.0,31.0,0,1.0,16.0,3,0,4.0,4.0,1,3.0,3,2.0,1.0,3.0,1.0,3.0,2,23373.0
4650.0,49.0,1,1.0,11.0,2,1,4.0,5.0,3,3.0,2,2.0,0.0,5.0,1.0,1.0,3,29677.0
120.0,30.0,0,1.0,29.0,2,1,3.0,5.0,0,3.0,1,2.0,0.0,3.0,1.0,2.0,1,17613.0
4396.0,32.0,1,3.0,20.0,3,1,3.0,4.0,1,5.0,1,4.0,0.0,1.0,0.0,2.0,2,22911.0
2263.0,28.0,1,1.0,21.0,2,1,2.0,3.0,0,3.0,1,2.0,0.0,4.0,0.0,0.0,1,17207.0
1837.0,50.0,1,1.0,16.0,1,1,3.0,4.0,3,3.0,3,7.0,0.0,5.0,1.0,1.0,3,25496.0
2687.0,41.0,1,1.0,31.0,1,1,4.0,4.0,1,3.0,1,3.0,0.0,3.0,1.0,2.0,2,21997.0
1582.0,54.0,0,2.0,32.0,2,0,1.0,1.0,4,3.0,2,3.0,1.0,3.0,1.0,0.0,0,32328.0
4022.0,26.0,1,1.0,14.0,3,1,4.0,5.0,0,3.0,1,3.0,0.0,1.0,0.0,3.0,1,21567.0
3962.0,47.0,0,3.0,12.0,3,1,4.0,4.0,1,3.0,3,6.0,1.0,5.0,1.0,2.0,2,24450.0
4472.0,33.0,0,1.0,31.0,2,1,4.0,4.0,1,3.0,1,3.0,0.0,4.0,1.0,3.0,2,23987.0
833.0,27.0,1,1.0,12.0,2,1,2.0,4.0,0,3.0,0,2.0,0.0,2.0,1.0,1.0,1,17539.0
2786.0,32.0,1,1.0,14.0,3,0,3.0,4.0,3,3.0,3,3.0,1.0,4.0,1.0,2.0,3,25821.0
1631.0,27.0,0,1.0,15.0,3,1,2.0,3.0,0,4.0,1,7.0,0.0,3.0,1.0,1.0,1,17024.0
138.0,25.0,1,3.0,34.0,2,1,2.0,4.0,1,3.0,0,3.0,0.0,4.0,0.0,0.0,2,23639.0
2185.0,33.0,0,1.0,6.0,2,0,2.0,1.0,1,4.0,1,2.0,1.0,3.0,1.0,0.0,2,20488.0
4247.0,44.0,1,1.0,14.0,2,0,3.0,4.0,3,5.0,1,2.0,0.0,5.0,1.0,1.0,3,28663.0
4673.0,46.0,1,2.0,31.0,3,1,3.0,4.0,0,4.0,2,3.0,0.0,4.0,0.0,2.0,1,20855.0
4178.0,29.0,1,1.0,9.0,2,1,4.0,4.0,0,3.0,3,4.0,0.0,4.0,0.0,2.0,1,22163.0
4097.0,51.0,1,1.0,7.0,3,1,3.0,5.0,0,3.0,1,4.0,0.0,3.0,1.0,1.0,1,22368.0
4766.0,30.0,1,1.0,13.0,3,0,3.0,4.0,0,3.0,1,3.0,0.0,3.0,0.0,2.0,1,21809.0
944.0,28.0,0,1.0,6.0,2,0,2.0,5.0,1,3.0,0,1.0,0.0,3.0,1.0,0.0,2,21674.0
4296.0,27.0,0,1.0,10.0,1,1,4.0,4.0,0,5.0,3,2.0,0.0,3.0,0.0,2.0,1,21780.0
3052.0,56.0,1,3.0,9.0,3,1,3.0,4.0,1,3.0,3,6.0,0.0,2.0,0.0,2.0,2,23838.0
87.0,51.0,1,1.0,15.0,2,1,3.0,3.0,0,3.0,0,4.0,0.0,3.0,1.0,0.0,1,17075.0
682.0,32.0,0,1.0,6.0,2,0,3.0,4.0,0,4.0,0,7.0,0.0,3.0,1.0,0.0,1,17332.0
1239.0,31.0,0,1.0,30.0,1,0,1.0,3.0,1,3.0,2,3.0,0.0,1.0,1.0,0.0,2,20238.0
1462.0,39.0,1,3.0,30.0,3,0,2.0,4.0,4,3.0,1,1.0,0.0,1.0,1.0,1.0,0,27031.0
2236.0,50.0,1,1.0,8.0,3,1,3.0,3.0,2,3.0,1,3.0,1.0,1.0,1.0,2.0,4,34237.0
1964.0,34.0,1,3.0,20.0,1,0,2.0,3.0,0,3.0,1,2.0,1.0,5.0,1.0,0.0,1,17579.0
2755.0,46.0,0,1.0,14.0,2,1,4.0,4.0,3,5.0,1,3.0,0.0,2.0,1.0,3.0,3,23888.0
1327.0,46.0,1,3.0,9.0,1,0,2.0,1.0,4,5.0,1,3.0,0.0,3.0,1.0,0.0,0,28225.0
3860.0,39.0,1,3.0,7.0,2,1,3.0,4.0,1,4.0,1,2.0,0.0,4.0,1.0,2.0,2,23118.0
567.0,34.0,1,3.0,8.0,2,1,2.0,3.0,1,3.0,2,2.0,0.0,5.0,0.0,0.0,2,21274.0
101.0,32.0,1,1.0,6.0,2,1,3.0,3.0,0,5.0,2,2.0,0.0,2.0,0.0,2.0,1,17956.0
655.0,33.0,1,2.0,9.0,2,1,2.0,3.0,0,4.0,1,4.0,1.0,5.0,0.0,1.0,1,17277.0
1139.0,32.0,1,1.0,11.0,2,0,2.0,1.0,0,3.0,1,4.0,0.0,5.0,1.0,1.0,1,18312.0
2536.0,31.0,1,3.0,11.0,3,0,4.0,5.0,1,4.0,1,3.0,1.0,3.0,1.0,2.0,2,23887.0
2817.0,28.0,1,1.0,7.0,3,1,3.0,4.0,0,4.0,1,3.0,0.0,3.0,0.0,1.0,1,22494.0
4159.0,32.0,0,1.0,10.0,3,1,4.0,4.0,3,3.0,1,2.0,0.0,4.0,1.0,1.0,3,32353.0
3938.0,35.0,1,1.0,13.0,3,1,3.0,4.0,0,5.0,3,4.0,0.0,4.0,0.0,1.0,1,21638.0
2405.0,32.0,0,1.0,9.0,2,0,2.0,3.0,0,3.0,2,2.0,0.0,4.0,1.0,0.0,1,21209.0
333.0,43.0,1,1.0,13.0,2,0,2.0,3.0,3,5.0,0,1.0,0.0,5.0,1.0,0.0,3,24985.0
3569.0,30.0,0,1.0,9.0,2,1,3.0,4.0,1,3.0,1,3.0,0.0,3.0,0.0,1.0,2,27531.0
471.0,38.0,1,1.0,16.0,3,0,3.0,3.0,1,3.0,0,4.0,0.0,3.0,1.0,2.0,2,24824.0
383.0,22.0,1,1.0,17.0,3,0,2.0,3.0,0,4.0,0,2.0,0.0,2.0,1.0,0.0,1,17244.0
213.0,51.0,1,1.0,14.0,2,1,2.0,4.0,3,4.0,0,6.0,0.0,3.0,1.0,1.0,3,27490.0
4307.0,35.0,0,3.0,11.0,3,0,4.0,4.0,1,3.0,1,2.0,0.0,1.0,0.0,1.0,2,25216.0
268.0,45.0,1,1.0,26.0,3,1,3.0,3.0,4,3.0,0,1.0,1.0,3.0,0.0,0.0,0,28496.0
4382.0,53.0,1,1.0,13.0,1,1,4.0,4.0,1,5.0,1,5.0,1.0,4.0,1.0,2.0,2,24255.0
869.0,46.0,1,1.0,21.0,2,1,2.0,3.0,2,4.0,0,6.0,0.0,3.0,1.0,1.0,4,34081.0
4751.0,41.0,0,1.0,16.0,3,0,3.0,4.0,3,3.0,2,2.0,0.0,4.0,1.0,2.0,3,32177.0
672.0,42.0,1,3.0,20.0,3,0,3.0,4.0,1,3.0,2,1.0,0.0,3.0,0.0,0.0,2,21244.0
3161.0,28.0,1,1.0,23.0,1,0,3.0,4.0,0,4.0,0,2.0,0.0,2.0,1.0,1.0,1,21489.0
1111.0,53.0,1,1.0,8.0,1,0,3.0,4.0,3,3.0,1,1.0,0.0,5.0,1.0,2.0,3,25169.0
3150.0,41.0,0,3.0,31.0,2,0,4.0,2.0,4,4.0,2,6.0,1.0,3.0,1.0,3.0,0,31872.0
467.0,37.0,0,3.0,15.0,3,1,3.0,3.0,3,4.0,1,2.0,0.0,2.0,1.0,0.0,3,23834.0
552.0,56.0,1,1.0,15.0,3,1,2.0,3.0,4,3.0,0,1.0,0.0,4.0,0.0,0.0,0,26103.0
2532.0,31.0,1,1.0,9.0,2,1,3.0,5.0,1,3.0,0,3.0,0.0,4.0,1.0,1.0,2,22830.0
652.0,37.0,0,3.0,25.0,3,1,2.0,3.0,3,4.0,3,2.0,1.0,5.0,0.0,0.0,3,22642.0
4180.0,32.0,1,1.0,30.0,3,1,4.0,5.0,1,3.0,1,2.0,0.0,3.0,0.0,2.0,2,24260.0
2391.0,28.0,1,1.0,14.0,2,0,2.0,4.0,0,4.0,2,2.0,0.0,4.0,0.0,1.0,1,17154.0
1426.0,32.0,1,1.0,35.0,2,0,2.0,4.0,0,4.0,2,2.0,0.0,3.0,1.0,0.0,1,17837.0
3942.0,45.0,1,1.0,14.0,3,0,3.0,5.0,3,3.0,1,5.0,0.0,4.0,0.0,1.0,3,28926.0
2932.0,43.0,1,1.0,9.0,2,0,3.0,4.0,1,3.0,0,3.0,0.0,2.0,1.0,1.0,2,22767.0
2541.0,29.0,0,3.0,11.0,3,1,3.0,4.0,1,3.0,0,3.0,0.0,2.0,1.0,1.0,2,22899.0
4203.0,29.0,1,1.0,15.0,2,0,4.0,4.0,0,3.0,3,3.0,0.0,4.0,1.0,2.0,1,21988.0
1115.0,34.0,1,1.0,13.0,3,1,2.0,3.0,0,3.0,2,2.0,0.0,1.0,0.0,1.0,1,17972.0
1064.0,30.0,1,2.0,6.0,2,1,2.0,3.0,0,3.0,1,1.0,0.0,1.0,0.0,1.0,1,17064.0
3326.0,37.0,1,1.0,7.0,1,0,4.0,6.0,3,5.0,1,4.0,1.0,2.0,1.0,3.0,3,28930.0
3759.0,37.0,1,1.0,9.0,2,0,4.0,4.0,1,4.0,1,6.0,1.0,4.0,0.0,1.0,2,25640.0
3457.0,31.0,1,3.0,14.0,3,0,4.0,4.0,1,5.0,1,2.0,0.0,3.0,1.0,1.0,2,23457.0
160.0,22.0,1,1.0,25.0,3,1,3.0,3.0,0,3.0,0,2.0,0.0,2.0,0.0,1.0,1,17323.0
3892.0,42.0,1,3.0,10.0,2,1,3.0,5.0,1,4.0,1,4.0,0.0,3.0,0.0,2.0,2,27616.0
873.0,36.0,1,1.0,12.0,2,1,2.0,5.0,0,3.0,1,2.0,0.0,2.0,0.0,0.0,1,17741.0
4285.0,30.0,1,1.0,30.0,2,1,3.0,4.0,0,3.0,2,2.0,0.0,3.0,0.0,1.0,1,20879.0
3832.0,33.0,0,1.0,22.0,3,0,3.0,4.0,1,3.0,1,7.0,0.0,3.0,0.0,2.0,2,25345.0
640.0,24.0,0,1.0,10.0,2,1,2.0,4.0,0,3.0,0,1.0,0.0,3.0,0.0,0.0,1,18162.0
1061.0,24.0,0,3.0,19.0,2,0,3.0,3.0,0,4.0,0,2.0,0.0,1.0,0.0,0.0,1,17033.0
3935.0,37.0,1,3.0,16.0,2,1,3.0,5.0,0,5.0,3,2.0,0.0,1.0,0.0,1.0,1,22085.0
4418.0,46.0,0,3.0,33.0,2,0,4.0,4.0,1,5.0,1,4.0,0.0,1.0,0.0,3.0,2,22964.0
1124.0,39.0,1,3.0,12.0,3,1,2.0,1.0,3,3.0,1,3.0,0.0,4.0,1.0,1.0,3,23237.0
3280.0,30.0,1,3.0,30.0,2,0,3.0,5.0,3,5.0,0,3.0,0.0,3.0,0.0,1.0,3,26014.0
723.0,46.0,1,1.0,13.0,3,1,3.0,3.0,3,3.0,1,7.0,0.0,2.0,0.0,2.0,3,25845.0
4839.0,43.0,0,1.0,8.0,2,0,4.0,2.0,3,4.0,2,3.0,0.0,3.0,1.0,1.0,3,21050.0
879.0,60.0,1,3.0,13.0,3,1,2.0,1.0,1,3.0,1,1.0,1.0,5.0,0.0,0.0,2,20220.0
